OrderID,CustomerID,ProductID,OrderDate,Quantity,Discount,Sales,Profit
3922,101,27,2023-01-21,4,0.08,1967.14,304.18
3923,78,15,2024-05-31,1,0.1,736.77,72.82
3924,146,99,2024-02-10,3,0.28,1873.09,561.5
3925,84,73,2022-05-02,4,0.14,4057.58,853.53
3926,93,40,2024-10-20,1,0.0,609.54,103.82
3927,163,13,2023-08-02,4,0.14,4039.87,862.85
3928,81,75,2024-10-24,4,0.14,5011.01,896.14
3929,32,58,2022-01-01,2,0.03,703.87,42.48
3930,35,60,2022-01-16,2,0.07,1746.73,149.15
3931,148,47,2023-11-26,4,0.06,4207.25,326.36
3932,167,52,2023-08-06,3,0.04,5453.63,655.29
3933,154,80,2023-10-05,5,0.18,4739.23,593.74
3934,152,22,2022-02-17,1,0.0,473.39,131.49
3935,106,100,2024-05-22,5,0.1,7063.47,907.97
3936,82,37,2024-04-20,2,0.19,2050.68,498.53
3937,159,18,2023-01-14,5,0.2,4936.6,324.9
3938,189,100,2022-04-08,4,0.26,4646.19,943.98
3939,189,91,2022-12-21,3,0.01,1341.52,204.53
3940,155,10,2023-07-25,4,0.25,218.01,25.02
3941,119,82,2022-03-29,5,0.28,2577.2,540.53
3942,1,72,2024-12-14,5,0.04,7836.05,1578.19
3943,8,29,2022-07-09,1,0.06,1275.28,201.79
3944,195,52,2024-12-30,5,0.09,8615.97,2430.94
3945,161,63,2024-03-07,4,0.19,3621.61,225.99
3946,112,82,2024-06-03,4,0.17,2376.75,395.11
3947,116,12,2022-07-20,3,0.06,3411.58,999.69
3948,160,33,2023-12-31,3,0.22,1318.17,166.18
3949,3,85,2023-04-18,4,0.18,3052.99,727.51
3950,161,8,2022-10-31,1,0.08,217.87,52.14
3951,76,11,2022-11-21,1,0.27,491.82,86.11
3952,72,56,2023-05-21,4,0.25,5445.18,1522.26
3953,20,90,2022-02-11,2,0.15,2877.23,651.42
3954,65,9,2022-01-18,1,0.13,112.12,10.9
3955,105,41,2024-07-03,5,0.02,6463.25,1366.23
3956,180,74,2023-03-23,3,0.21,3175.42,644.01
3957,186,44,2022-06-19,4,0.15,4149.5,1120.76
3958,92,14,2024-03-05,3,0.28,733.58,84.39
3959,164,43,2024-02-09,4,0.22,6186.4,728.67
3960,193,11,2024-12-29,5,0.22,2627.55,407.17
3961,139,60,2024-05-06,5,0.27,3427.71,843.01
3962,48,36,2023-12-22,3,0.22,675.6,172.4
3963,53,75,2022-01-01,2,0.19,2359.84,354.14
3964,174,50,2022-10-07,4,0.13,2158.33,339.36
3965,200,54,2023-08-18,3,0.06,5555.09,854.18
3966,172,16,2022-12-02,4,0.26,4930.47,375.32
3967,43,40,2024-08-14,1,0.1,548.59,64.35
3968,23,35,2022-11-29,3,0.27,2340.34,582.04
3969,62,26,2022-04-24,1,0.27,1307.67,175.06
3970,182,99,2024-04-25,3,0.1,2341.36,290.08
3971,90,71,2024-05-31,3,0.04,4083.0,824.06
3972,48,68,2022-11-20,2,0.24,1694.77,227.74
3973,93,43,2022-11-17,2,0.23,3053.54,398.23
3974,177,88,2022-06-08,2,0.22,1810.68,137.25
3975,120,90,2024-01-26,2,0.08,3114.18,686.98
3976,100,3,2024-09-27,3,0.29,3199.2,927.8
3977,5,57,2023-10-05,4,0.04,3143.42,486.26
3978,181,65,2024-05-13,3,0.14,838.99,129.67
3979,189,93,2024-01-08,4,0.01,1715.83,417.24
3980,90,32,2024-06-25,1,0.26,1430.17,375.53
3981,35,8,2023-11-10,2,0.21,374.18,29.07
3982,8,12,2024-06-17,2,0.27,1766.28,313.14
3983,138,37,2022-09-13,2,0.25,1898.78,525.92
3984,36,84,2023-10-24,2,0.02,869.5,124.75
3985,59,8,2023-04-25,4,0.2,757.82,64.71
3986,139,2,2022-10-19,5,0.15,2218.92,354.75
3987,197,28,2024-11-19,2,0.01,1951.13,247.85
3988,169,100,2022-09-01,2,0.0,3139.32,602.37
3989,47,62,2022-07-31,1,0.05,831.65,77.91
3990,169,89,2022-06-18,3,0.26,4081.91,805.24
3991,97,10,2023-05-31,2,0.16,122.09,25.04
3992,17,49,2023-08-15,1,0.23,719.4,89.01
3993,15,16,2023-01-07,5,0.05,7912.08,890.84
3994,140,26,2024-01-05,2,0.28,2579.52,381.03
3995,90,93,2023-05-02,3,0.21,1026.9,306.79
3996,147,83,2024-03-24,3,0.07,3265.3,427.41
3997,31,44,2024-08-15,3,0.27,2672.76,598.58
3998,140,17,2022-02-01,2,0.06,3006.35,899.13
3999,136,26,2022-12-06,4,0.04,6878.71,1864.06
4000,5,48,2022-04-21,2,0.25,862.66,197.44
4001,51,97,2023-08-28,2,0.27,1998.19,241.92
4002,6,5,2022-01-02,1,0.03,1005.97,245.21
4003,109,97,2024-03-31,1,0.17,1135.95,227.69
4004,105,78,2024-05-10,2,0.05,1569.95,224.57
4005,69,5,2023-04-01,4,0.26,3069.76,306.39
4006,163,96,2024-04-26,1,0.19,140.57,11.79
4007,55,47,2022-03-19,1,0.13,973.49,186.81
4008,38,1,2024-07-01,1,0.21,86.74,4.39
4009,4,35,2022-12-28,4,0.26,3163.2,232.21
4010,98,98,2024-06-16,1,0.08,929.23,76.11
4011,112,4,2024-11-13,1,0.17,1466.43,371.59
4012,100,10,2023-09-04,4,0.09,264.52,66.67
4013,145,1,2022-03-22,2,0.17,182.27,12.51
4014,151,98,2024-05-10,5,0.12,4444.13,1211.74
4015,22,54,2023-10-14,3,0.02,5791.48,1075.43
4016,47,87,2023-04-04,1,0.01,924.65,181.17
4017,199,50,2022-09-15,3,0.26,1376.87,183.45
4018,101,88,2024-01-19,3,0.0,3482.07,759.93
4019,159,4,2023-10-15,2,0.17,2932.85,444.75
4020,84,95,2022-12-31,4,0.25,1414.95,90.08
4021,10,80,2022-02-16,1,0.02,1132.79,173.73
4022,2,5,2022-05-08,2,0.17,1721.55,510.79
4023,56,40,2022-04-15,2,0.14,1048.41,281.56
4024,180,67,2022-03-21,5,0.27,1746.34,417.56
4025,37,1,2024-05-12,4,0.2,351.36,48.11
4026,153,18,2022-04-14,1,0.26,913.27,93.95
4027,62,41,2023-06-19,3,0.28,2849.1,765.0
4028,8,94,2022-07-18,2,0.27,693.24,116.39
4029,51,33,2022-07-17,5,0.17,2337.78,612.26
4030,156,12,2023-10-26,2,0.07,2250.19,393.8
4031,182,86,2024-09-16,5,0.22,4162.7,258.01
4032,136,94,2023-07-25,5,0.18,1946.76,465.98
4033,36,34,2024-04-21,1,0.24,123.53,26.45
4034,29,18,2022-08-13,5,0.21,4874.89,626.01
4035,163,47,2022-09-06,2,0.06,2103.63,166.11
4036,115,69,2022-01-08,2,0.05,2370.29,324.71
4037,142,73,2022-01-13,2,0.09,2146.74,160.76
4038,69,19,2022-05-17,3,0.15,2926.94,814.84
4039,1,69,2024-08-21,4,0.15,4241.57,1040.69
4040,187,39,2022-07-03,3,0.29,2899.55,850.49
4041,92,27,2022-11-07,4,0.08,1967.14,130.51
4042,90,15,2024-11-09,4,0.21,2586.87,166.81
4043,85,86,2022-05-10,3,0.08,2945.91,871.85
4044,127,56,2023-01-14,1,0.26,1343.14,325.19
4045,187,47,2023-03-13,5,0.21,4419.85,672.64
4046,69,94,2023-05-30,2,0.21,750.22,187.07
4047,137,84,2024-12-01,3,0.08,1224.39,362.62
4048,3,6,2022-01-21,3,0.16,96.74,25.24
4049,126,94,2022-04-23,3,0.02,1395.97,269.65
4050,65,23,2024-02-24,5,0.29,5254.64,1461.64
4051,191,74,2022-10-22,1,0.27,978.08,203.11
4052,45,97,2022-05-10,3,0.07,3818.45,582.96
4053,58,20,2023-05-14,1,0.22,1080.51,91.73
4054,142,19,2024-03-26,3,0.09,3133.55,249.68
4055,63,87,2023-08-08,1,0.26,691.15,93.28
4056,195,44,2023-02-13,4,0.22,3807.77,505.88
4057,135,12,2024-04-28,3,0.26,2685.71,376.1
4058,167,78,2023-04-26,1,0.2,661.03,165.35
4059,176,97,2022-02-04,1,0.02,1341.25,257.33
4060,123,92,2022-11-18,2,0.05,100.57,6.45
4061,83,98,2022-05-27,4,0.17,3353.3,889.8
4062,184,86,2024-01-14,1,0.26,789.85,231.38
4063,77,69,2024-11-22,1,0.08,1147.72,189.74
4064,144,40,2024-11-02,5,0.08,2803.88,299.95
4065,56,100,2022-04-09,4,0.17,5211.27,851.35
4066,146,55,2023-08-11,1,0.14,1410.75,404.93
4067,118,68,2024-04-29,1,0.07,1036.93,118.51
4068,181,15,2022-05-25,2,0.22,1277.06,106.23
4069,131,53,2024-12-25,2,0.13,531.34,67.46
4070,198,58,2024-01-19,2,0.13,631.31,183.96
4071,173,45,2024-08-28,5,0.28,6907.25,1588.6
4072,171,61,2023-05-15,5,0.13,3294.08,751.63
4073,77,57,2024-07-25,2,0.27,1195.16,321.19
4074,162,56,2024-03-02,1,0.25,1361.3,384.13
4075,48,28,2024-10-09,5,0.04,4730.02,654.35
4076,116,7,2022-06-09,4,0.03,7393.57,1121.94
4077,42,90,2023-05-08,5,0.14,7277.71,1590.55
4078,92,58,2023-06-07,5,0.14,1560.13,355.31
4079,117,36,2022-10-30,1,0.29,204.99,50.85
4080,41,56,2024-10-13,1,0.15,1542.8,443.53
4081,67,9,2024-07-18,3,0.05,367.28,103.09
4082,72,29,2022-07-28,3,0.13,3540.93,390.47
4083,52,73,2022-02-17,5,0.03,5720.72,1266.77
4084,142,31,2024-07-19,1,0.03,1292.38,158.77
4085,41,96,2022-07-21,1,0.25,130.16,32.02
4086,7,87,2023-01-07,2,0.15,1587.78,463.64
4087,54,84,2024-11-25,1,0.14,381.51,44.91
4088,115,72,2023-08-31,1,0.15,1387.63,406.83
4089,200,17,2023-08-17,5,0.02,7835.69,2120.25
4090,3,63,2023-07-15,5,0.12,4918.23,1221.0
4091,116,67,2022-01-18,2,0.12,842.07,157.02
4092,59,52,2022-05-05,2,0.05,3597.88,672.68
4093,5,53,2022-03-30,3,0.23,705.4,172.15
4094,52,22,2024-01-13,2,0.05,899.44,46.66
4095,186,38,2024-01-13,1,0.25,159.11,24.52
4096,151,80,2023-01-09,5,0.21,4565.84,280.05
4097,23,94,2023-11-05,1,0.3,332.37,47.51
4098,70,52,2023-04-12,5,0.12,8331.93,1624.66
4099,33,75,2023-12-05,3,0.12,3845.66,941.4
4100,54,76,2024-04-15,5,0.22,1020.51,148.68
4101,185,92,2024-11-02,1,0.19,42.87,8.96
4102,25,47,2022-01-27,3,0.13,2920.46,692.28
4103,54,88,2022-04-04,2,0.18,1903.53,355.57
4104,163,44,2022-03-12,3,0.1,3295.19,973.86
4105,48,80,2024-11-17,1,0.2,924.73,242.41
4106,169,68,2024-09-03,1,0.28,802.79,166.74
4107,185,56,2024-10-27,1,0.13,1579.1,178.24
4108,114,1,2024-04-07,2,0.29,155.92,16.76
4109,164,33,2024-11-19,2,0.01,1115.37,281.97
4110,6,54,2023-09-07,1,0.11,1753.2,451.13
4111,37,30,2023-08-01,3,0.15,3574.11,298.05
4112,178,29,2024-01-23,1,0.02,1329.55,113.69
4113,200,50,2023-07-14,1,0.09,564.39,32.17
4114,90,96,2022-02-27,5,0.25,650.78,50.65
4115,130,48,2022-10-04,3,0.07,1604.56,369.65
4116,176,89,2024-05-20,2,0.06,3456.76,1030.11
4117,55,58,2023-09-10,4,0.08,1335.18,372.86
4118,196,29,2024-12-01,1,0.06,1275.28,376.47
4119,173,67,2024-02-02,5,0.09,2176.95,128.41
4120,80,89,2022-11-27,4,0.1,6619.32,595.5
4121,18,10,2023-12-10,3,0.18,178.77,44.34
4122,1,64,2022-07-20,1,0.17,520.63,37.01
4123,66,97,2023-08-28,1,0.13,1190.7,98.92
4124,12,15,2024-05-23,2,0.05,1555.4,177.14
4125,14,10,2023-05-12,1,0.24,55.23,11.09
4126,62,44,2024-09-28,1,0.06,1147.21,132.3
4127,147,31,2022-05-01,3,0.08,3677.29,811.72
4128,56,83,2022-12-07,2,0.15,1989.61,214.66
4129,24,57,2024-12-07,1,0.12,720.37,179.94
4130,187,65,2024-01-18,1,0.24,247.14,63.68
4131,116,11,2023-11-18,2,0.13,1172.29,274.38
4132,154,23,2024-04-08,3,0.05,4218.51,1233.3
4133,195,66,2024-05-30,3,0.24,4076.69,608.63
4134,22,20,2024-04-29,3,0.19,3366.21,506.08
4135,100,89,2023-12-27,2,0.08,3383.21,707.22
4136,4,28,2022-01-14,1,0.07,916.44,111.59
4137,139,22,2023-02-08,4,0.14,1628.46,239.96
4138,43,57,2024-07-18,4,0.2,2619.52,760.85
4139,35,28,2024-10-20,3,0.15,2512.82,593.96
4140,83,88,2024-06-17,2,0.29,1648.18,164.65
4141,21,62,2024-10-27,1,0.29,621.55,137.04
4142,63,28,2024-01-06,3,0.03,2867.57,622.17
4143,175,34,2023-07-12,3,0.14,419.35,95.18
4144,76,8,2024-10-20,3,0.15,603.89,62.43
4145,95,26,2024-07-02,5,0.29,6359.22,1420.71
4146,186,21,2022-03-07,1,0.04,1009.66,111.49
4147,18,22,2023-12-30,5,0.08,2177.59,203.03
4148,32,71,2024-03-21,1,0.06,1332.65,347.05
4149,88,56,2024-04-15,3,0.05,5172.92,1414.81
4150,57,51,2023-04-05,4,0.01,672.96,100.12
4151,42,90,2023-10-01,4,0.2,5415.97,804.22
4152,73,88,2022-06-19,4,0.1,4178.48,1093.97
4153,28,10,2022-12-21,2,0.02,142.43,35.1
4154,35,5,2023-03-05,4,0.18,3401.62,641.81
4155,183,57,2023-04-26,2,0.07,1522.6,279.77
4156,31,93,2022-01-06,2,0.23,667.27,46.68
4157,34,38,2023-06-29,5,0.18,869.82,112.52
4158,186,59,2022-07-23,5,0.21,5243.47,935.63
4159,176,92,2022-03-17,4,0.04,203.25,53.38
4160,105,15,2022-03-10,4,0.21,2586.87,269.8
4161,115,19,2024-03-28,4,0.29,3259.81,647.14
4162,67,96,2024-08-19,5,0.07,806.96,176.92
4163,75,91,2024-08-15,3,0.2,1084.06,229.27
4164,158,44,2023-07-19,5,0.19,4942.78,1143.06
4165,21,42,2022-10-14,3,0.17,2441.4,704.44
4166,83,73,2024-06-30,5,0.01,5838.67,582.51
4167,97,57,2022-04-11,2,0.15,1391.62,73.24
4168,59,19,2023-10-01,4,0.12,4040.33,921.52
4169,9,50,2022-04-29,3,0.28,1339.65,356.5
4170,4,67,2022-08-18,4,0.02,1875.52,305.81
4171,182,3,2024-08-30,5,0.04,7209.46,1690.25
4172,138,24,2022-08-15,3,0.04,5055.64,910.32
4173,44,6,2023-01-12,4,0.18,125.92,6.93
4174,171,41,2024-08-24,3,0.11,3521.81,889.76
4175,130,90,2024-10-31,3,0.12,4468.17,702.36
4176,147,33,2024-03-25,2,0.02,1104.11,101.84
4177,55,43,2023-06-03,3,0.12,5234.64,1296.0
4178,93,35,2024-05-19,3,0.14,2757.12,289.12
4179,36,41,2022-08-28,5,0.06,6199.44,1621.5
4180,50,79,2023-12-07,1,0.02,1757.56,370.86
4181,20,62,2024-09-27,1,0.03,849.16,214.97
4182,61,87,2023-12-08,5,0.27,3409.06,630.51
4183,168,7,2024-07-25,2,0.16,3201.34,878.35
4184,59,19,2023-09-10,3,0.24,2617.03,467.81
4185,2,16,2024-01-28,5,0.0,8328.5,1566.67
4186,68,8,2023-12-06,4,0.14,814.66,162.03
4187,80,79,2024-06-28,1,0.23,1380.94,132.22
4188,93,32,2022-04-09,4,0.1,6957.58,1263.3
4189,34,94,2024-02-16,3,0.29,1011.37,292.32
4190,89,21,2024-05-02,2,0.13,1830.01,238.88
4191,192,86,2024-04-11,4,0.03,4141.36,564.52
4192,191,13,2022-07-31,3,0.13,3065.13,373.22
4193,72,62,2022-04-13,3,0.3,1838.38,118.35
4194,184,41,2023-06-24,3,0.22,3086.53,447.06
4195,79,64,2024-03-29,5,0.26,2320.86,290.58
4196,96,92,2024-03-22,1,0.28,38.11,9.0
4197,132,58,2022-04-13,3,0.26,805.46,193.16
4198,180,80,2022-07-29,1,0.11,1028.76,150.46
4199,194,68,2023-09-04,3,0.15,2843.2,181.54
4200,13,62,2024-05-11,3,0.21,2074.75,141.95
4201,138,59,2024-11-02,3,0.28,2867.31,712.88
4202,196,95,2022-07-16,2,0.04,905.57,222.7
4203,164,33,2024-12-07,5,0.12,2478.61,453.29
4204,127,57,2022-02-20,3,0.2,1964.64,362.02
4205,62,34,2024-12-20,3,0.19,394.97,94.74
4206,17,6,2022-09-29,2,0.17,63.73,10.31
4207,97,93,2022-04-27,1,0.08,398.63,67.06
4208,4,2,2024-08-28,1,0.3,365.47,84.7
4209,94,47,2022-08-28,3,0.22,2618.34,697.97
4210,138,36,2024-04-23,3,0.17,718.91,189.12
4211,53,18,2022-10-13,5,0.24,4689.77,455.3
4212,144,95,2022-05-06,4,0.03,1830.0,289.41
4213,179,99,2024-06-02,5,0.28,3121.81,759.67
4214,144,23,2024-03-26,3,0.13,3863.27,398.23
4215,168,79,2022-06-07,2,0.23,2761.88,449.66
4216,67,81,2022-05-13,5,0.05,1739.78,304.67
4217,86,52,2023-10-19,1,0.06,1780.0,326.63
4218,131,7,2022-02-02,2,0.03,3696.79,613.77
4219,63,81,2023-09-09,4,0.09,1333.22,83.43
4220,175,61,2024-08-08,1,0.12,666.39,126.03
4221,124,51,2022-11-11,4,0.0,679.76,184.39
4222,181,73,2023-11-21,5,0.08,5425.84,598.07
4223,195,30,2023-06-26,3,0.13,3658.2,306.91
4224,131,25,2024-07-27,1,0.28,368.76,22.88
4225,97,74,2024-07-28,1,0.04,1286.25,139.88
4226,11,71,2023-07-09,2,0.18,2325.04,334.27
4227,75,30,2022-08-30,3,0.24,3195.67,361.79
4228,12,99,2022-01-10,3,0.07,2419.4,229.88
4229,111,42,2023-02-07,5,0.02,4804.35,756.09
4230,179,98,2024-07-13,2,0.24,1535.25,112.19
4231,43,4,2024-02-02,3,0.15,4505.29,394.78
4232,186,87,2022-10-25,3,0.2,2241.58,281.52
4233,36,80,2022-01-08,3,0.29,2462.09,210.35
4234,173,80,2023-09-13,4,0.19,3745.15,302.65
4235,87,39,2024-02-28,1,0.1,1225.16,254.06
4236,104,93,2024-06-07,1,0.08,398.63,64.68
4237,86,2,2024-03-14,4,0.13,1816.91,302.68
4238,120,55,2024-03-19,4,0.07,6102.33,721.43
4239,39,3,2022-10-05,4,0.05,5707.49,945.29
4240,6,65,2022-12-12,5,0.27,1186.94,108.16
4241,157,81,2022-02-17,1,0.05,347.96,32.32
4242,149,55,2023-07-15,1,0.29,1164.69,284.53
4243,30,4,2023-10-13,1,0.18,1448.76,96.75
4244,33,45,2022-09-09,3,0.23,4432.15,372.93
4245,8,33,2024-08-17,1,0.25,422.49,91.76
4246,46,30,2024-06-03,1,0.27,1023.18,209.5
4247,188,25,2023-03-17,5,0.17,2125.46,178.87
4248,137,5,2023-09-18,1,0.2,829.66,101.31
4249,142,73,2023-03-22,1,0.2,943.62,260.39
4250,119,81,2024-10-05,1,0.09,333.31,38.78
4251,161,61,2022-01-09,1,0.1,681.53,101.33
4252,129,44,2022-06-24,5,0.03,5919.13,1304.37
4253,87,85,2023-06-06,4,0.12,3276.38,909.31
4254,137,4,2022-05-17,5,0.12,7773.83,509.24
4255,63,91,2022-12-29,4,0.13,1571.88,289.99
4256,70,11,2023-05-25,3,0.08,1859.49,400.4
4257,57,70,2022-01-06,4,0.15,3706.48,412.92
4258,58,81,2023-06-02,3,0.22,857.07,143.78
4259,181,73,2022-08-20,1,0.2,943.62,117.68
4260,86,89,2023-08-23,1,0.22,1434.19,189.31
4261,45,25,2023-05-12,5,0.16,2151.07,383.31
4262,83,89,2023-01-17,1,0.07,1709.99,332.32
4263,111,45,2023-06-09,1,0.28,1381.45,321.09
4264,9,19,2022-11-17,3,0.09,3133.55,361.49
4265,130,62,2023-06-18,5,0.22,3414.14,985.88
4266,116,63,2024-03-12,3,0.16,2816.81,837.17
4267,144,53,2022-06-12,2,0.15,519.13,27.22
4268,40,16,2023-03-16,2,0.23,2565.18,696.95
4269,60,23,2022-12-11,5,0.16,6216.76,317.2
4270,104,50,2024-12-11,1,0.15,527.18,146.4
4271,37,57,2023-12-07,1,0.04,785.86,121.45
4272,130,35,2022-02-03,4,0.12,3761.65,945.74
4273,35,33,2023-08-22,4,0.13,1960.35,434.96
4274,147,81,2024-09-10,2,0.12,644.64,58.06
4275,20,100,2023-01-02,2,0.12,2762.6,448.47
4276,39,28,2023-01-20,1,0.2,788.34,160.88
4277,82,27,2023-04-23,3,0.29,1138.59,323.58
4278,24,2,2023-03-18,4,0.17,1733.37,105.53
4279,106,17,2023-09-16,3,0.29,3406.13,506.5
4280,46,14,2023-12-02,1,0.22,264.9,31.18
4281,149,36,2022-05-24,5,0.08,1328.11,75.62
4282,38,48,2024-01-07,5,0.28,2070.4,123.69
4283,195,67,2022-11-01,4,0.22,1492.76,340.58
4284,73,34,2022-01-29,4,0.13,565.64,113.49
4285,27,57,2023-08-23,1,0.12,720.37,41.81
4286,5,27,2024-10-07,5,0.04,2565.84,276.54
4287,14,13,2023-02-16,1,0.2,939.5,48.5
4288,32,70,2022-01-21,3,0.16,2747.15,387.17
4289,142,40,2022-02-07,4,0.18,1999.29,116.19
4290,7,35,2023-04-26,5,0.24,4060.87,491.37
4291,63,92,2022-12-22,5,0.1,238.18,46.8
4292,193,64,2023-01-11,4,0.02,2458.86,305.9
4293,172,87,2024-09-18,1,0.22,728.51,206.54
4294,113,45,2023-10-04,4,0.01,7597.97,1197.83
4295,104,39,2022-12-09,2,0.12,2395.87,706.19
4296,76,12,2022-10-18,5,0.06,5685.97,287.23
4297,182,21,2022-08-06,3,0.14,2713.46,384.52
4298,148,97,2022-05-25,3,0.13,3572.1,407.29
4299,20,34,2024-01-28,3,0.24,370.59,42.83
4300,44,75,2023-12-16,2,0.13,2534.64,509.73
4301,158,12,2024-04-24,5,0.06,5685.97,1233.29
4302,86,38,2023-02-05,5,0.2,848.6,247.44
4303,184,11,2024-04-06,1,0.24,512.03,150.34
4304,198,52,2024-12-02,3,0.17,4715.11,534.42
4305,146,35,2023-05-08,4,0.17,3547.92,857.76
4306,135,2,2023-08-08,5,0.27,1905.66,550.12
4307,96,77,2024-06-14,1,0.21,1099.44,266.97
4308,15,70,2024-10-13,2,0.15,1853.24,528.35
4309,55,14,2024-02-21,1,0.27,247.92,48.2
4310,192,33,2023-04-02,2,0.14,968.91,74.05
4311,160,52,2023-08-09,1,0.21,1495.96,281.07
4312,143,2,2023-11-11,5,0.05,2479.98,655.7
4313,91,69,2023-10-21,5,0.24,4740.58,956.46
4314,15,16,2022-04-07,1,0.22,1299.25,197.11
4315,34,91,2022-08-19,1,0.19,365.87,94.86
4316,139,97,2024-01-04,4,0.1,4927.03,868.75
4317,64,66,2023-11-10,2,0.05,3397.24,289.89
4318,187,85,2023-07-05,2,0.14,1600.96,278.63
4319,199,43,2022-04-24,4,0.19,6424.34,690.47
4320,182,76,2024-12-01,5,0.04,1256.02,281.04
4321,192,5,2023-03-19,1,0.14,891.89,98.42
4322,37,59,2022-04-06,1,0.24,1008.87,137.95
4323,105,61,2024-05-02,2,0.04,1453.94,224.91
4324,95,49,2023-01-22,1,0.06,878.23,244.64
4325,153,11,2022-05-18,1,0.11,599.62,86.18
4326,98,47,2022-12-31,3,0.28,2416.93,123.23
4327,15,41,2023-07-16,3,0.16,3323.96,922.93
4328,118,31,2024-03-08,3,0.08,3677.29,481.57
4329,150,16,2022-12-15,5,0.15,7079.22,1833.01
4330,35,77,2023-12-06,4,0.17,4620.44,817.46
4331,8,10,2022-12-18,4,0.24,220.92,39.81
4332,188,55,2022-08-10,3,0.28,3543.29,236.21
4333,13,1,2024-07-21,4,0.1,395.28,23.8
4334,186,11,2023-03-09,5,0.27,2459.11,728.7
4335,149,53,2023-05-21,3,0.2,732.89,207.65
4336,153,44,2023-10-09,4,0.07,4540.04,1226.59
4337,32,41,2023-08-09,4,0.18,4326.42,596.91
4338,115,2,2023-10-16,1,0.2,417.68,43.04
4339,192,48,2024-09-01,4,0.09,2093.4,495.8
4340,41,85,2024-08-16,4,0.19,3015.76,598.63
4341,162,67,2024-05-21,5,0.14,2057.34,202.1
4342,121,72,2022-10-13,4,0.12,5746.44,868.26
4343,67,88,2024-08-14,4,0.18,3807.06,710.78
4344,110,3,2023-10-24,3,0.22,3514.61,264.96
4345,159,10,2023-09-20,3,0.24,165.69,24.86
4346,167,5,2023-06-14,5,0.05,4926.13,775.74
4347,126,54,2024-11-19,3,0.1,5318.7,832.51
4348,99,4,2023-08-18,4,0.23,5441.68,635.56
4349,93,91,2024-12-20,1,0.03,438.14,121.92
4350,26,31,2022-03-01,2,0.14,2291.64,500.61
4351,118,31,2023-06-10,1,0.17,1105.85,143.1
4352,32,8,2022-02-15,4,0.22,738.88,146.37
4353,97,80,2023-04-27,3,0.21,2739.51,466.75
4354,93,51,2023-07-02,4,0.26,503.02,42.36
4355,108,41,2023-05-01,3,0.02,3877.95,1085.77
4356,110,32,2024-02-10,1,0.12,1700.74,212.47
4357,66,98,2024-02-22,2,0.05,1919.06,225.3
4358,98,21,2024-02-02,2,0.27,1535.53,206.1
4359,126,46,2024-01-05,4,0.05,5374.26,986.44
4360,196,53,2023-08-18,2,0.11,543.56,145.48
4361,111,47,2024-10-05,5,0.24,4252.01,234.67
4362,179,43,2022-02-01,4,0.06,7455.4,1071.27
4363,41,66,2023-08-24,1,0.26,1323.13,263.49
4364,40,21,2024-02-06,1,0.17,872.94,223.13
4365,195,88,2024-08-11,5,0.25,4352.59,684.3
4366,184,37,2024-02-13,2,0.17,2101.31,610.64
4367,158,26,2023-12-21,5,0.24,6807.05,1936.09
4368,22,56,2023-08-29,5,0.08,8349.28,2200.05
4369,138,61,2022-12-31,4,0.02,2968.46,552.44
4370,175,67,2023-05-07,1,0.2,382.76,72.69
4371,76,14,2023-03-25,5,0.18,1392.44,311.12
4372,89,56,2024-01-16,1,0.16,1524.65,215.92
4373,54,84,2023-03-16,3,0.06,1251.01,118.49
4374,152,12,2024-09-20,3,0.08,3338.99,414.57
4375,117,29,2022-01-19,4,0.19,4395.64,367.76
4376,106,24,2024-11-15,2,0.28,2527.82,733.53
4377,55,80,2024-01-20,1,0.23,890.05,192.26
4378,167,64,2022-04-09,3,0.08,1731.24,467.55
4379,91,40,2023-03-20,4,0.17,2023.67,486.52
4380,40,68,2022-07-23,4,0.14,3835.53,408.54
4381,190,79,2023-01-15,1,0.01,1775.5,224.09
4382,58,12,2022-07-24,3,0.12,3193.82,517.6
4383,56,83,2024-05-11,2,0.22,1825.76,136.06
4384,197,40,2022-11-21,2,0.01,1206.89,287.73
4385,13,76,2024-05-07,2,0.19,423.91,31.97
4386,195,41,2024-02-10,4,0.11,4695.75,617.44
4387,185,30,2022-02-16,4,0.27,4092.7,1146.35
4388,12,23,2024-01-15,4,0.05,5624.68,532.58
4389,138,81,2022-03-14,5,0.29,1300.26,254.09
4390,123,50,2023-10-09,5,0.23,2387.81,577.57
4391,140,24,2023-09-13,2,0.05,3335.32,486.93
4392,190,95,2023-10-29,1,0.03,457.5,134.9
4393,134,75,2022-06-19,3,0.07,4064.17,1011.08
4394,28,27,2024-11-03,4,0.2,1710.56,308.08
4395,99,92,2024-05-22,2,0.04,101.63,23.01
4396,137,68,2022-07-30,5,0.11,4961.66,553.77
4397,130,33,2024-12-26,3,0.25,1267.47,77.16
4398,195,15,2023-07-14,2,0.29,1162.45,119.17
4399,197,39,2023-08-09,2,0.07,2532.0,469.25
4400,10,63,2024-10-14,5,0.15,4750.56,238.75
4401,120,27,2023-11-19,5,0.2,2138.2,152.04
4402,40,45,2023-05-22,1,0.25,1439.01,100.01
4403,32,70,2023-12-08,2,0.0,2180.28,555.38
4404,134,33,2023-06-05,4,0.1,2027.95,486.23
4405,72,85,2022-12-08,3,0.24,2122.2,551.93
